trial_id,recognize_zscore_mean,understand_zscore_mean,meaning_match_zscore_mean,natural_zscore_mean,Note,TargetWordAudioFile,TargetWordOriginalFile,TargetSegment,DistractorSegment,Pair,UniquePairIndex,Position,TargetWordImageFile,DistractorWordImageFile,TrialType,Condition,CarrierType,Target-Arabic,Distractor-Arabic,TargetDefinition,Distractor-Definition,TargetDisplay,DistractorDisplay,Target-Freq,Distractor-Freq,mean_accuracy,n_responses,mean_log_rt_zscore,mean_rt_ms,composite_score,trial_type
213.0,0.33950644111944156,0.22584601472007723,0.46868361016667437,-0.3527798517065712,,213_creaky.wav,ʔaʔwa-c.wav,gs,t,gs-t,69,Medial,72.png,167.png,test,allophone,creaky,أَقوى,أَتوا,stronger/strongest;more/most_powerful,arrive;come;reach,أَقوى,أَتوا,14518.0,2757.0,0.9473684210526315,19.0,0.22280715103169013,734.7894736842105,0.17031405357490548,Ambiguous
224.0,0.11187668211483195,0.11378113322514433,0.21294281286859215,-0.5313538538351293,,224_creaky.wav,jafuːʔ-c.wav,gs,t,gs-t,80,Final,80.png,175.png,test,allophone,creaky,يَفوق,يَفوت,surpass;excel,expire;go_by,يَفوق,يَفوت,10956.0,1365.0,0.9375,16.0,0.08068557612664459,535.875,-0.023188306406640227,Ambiguous
161.0,-0.012003458840057631,0.06708743260225564,0.2439416973895718,-0.8688165350229555,,161_creaky.wav,jʊʔarːɪf-c.wav,gs,t,gs-t,17,Medial,16.png,112.png,test,allophone,creaky,يُقرِّف,يُترِّف,to arouse digust,to spoil in luxury,يُقرِّف,يُترِّف,,,0.9285714285714286,14.0,-0.1638824354502984,525.4285714285714,-0.14244771596779643,Ambiguous
42.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.742567767648915,,42_non-creaky.wav,qalb-b.wav,q,k,q-k,42,Initial,44.png,139.png,test,phoneme,non-creaky,قَلب,كَلب,heart,dog,قَلب,كَلب,2704.0,21029.0,1.0,16.0,-0.020885934608540394,557.5625,0.501953743949132,Accurate-Fast
12.0,-0.6314041636145056,-0.8200928792326297,-0.23809095691166196,-0.13905348695428127,,12_non-creaky.wav,jaqʃɪf-b.wav,q,k,q-k,12,Medial,12.png,107.png,test,phoneme,non-creaky,يَقشِف,يَكشِف,to live in squalor or misery,"to expose, uncover",يَقشِف,يَكشِف,,,1.0,18.0,-0.24759056811004973,552.6111111111111,-0.4571603716782697,Accurate-Fast
9.0,-1.0138840988127271,-0.5666127901369482,-0.7976208225153449,0.07467287779800875,,9_non-creaky.wav,jaqsɪr-b.wav,q,k,q-k,9,Medial,9.png,104.png,test,phoneme,non-creaky,يَقسِر,يَكسِر,to force or coerce,to break,يَقسِر,يَكسِر,2.0,1056.0,1.0,19.0,-0.35778575875297874,497.05263157894734,-0.5758612084167529,Accurate-Fast
34.0,0.39060699926333353,0.2612349246658455,0.21294281286859215,0.3685466293324075,,34_non-creaky.wav,waqarːar-b.wav,q,k,q-k,34,Medial,34.png,129.png,test,phoneme,non-creaky,وَقَرَّر,وَكَرَّر,decide;resolve,repeat;reiterate,وَقَرَّر,وَكَرَّر,13138.0,12919.0,1.0,16.0,0.5498737752636145,860.0,0.3083328415325447,Accurate-Slow
180.0,-0.0723950275555663,-0.02629996864352176,0.23309208780722895,-0.03219030457813624,,180_creaky.wav,waqæːd-c.wav,q,k,q-k,36,Medial,36.png,131.png,test,phoneme,creaky,وَقاد,وَكاد,lead;guide,almost;hardly;no_sooner,وَقاد,وَكاد,5898.0,7904.0,1.0,17.0,0.1807018106860573,769.9411764705883,0.025551696757501165,Accurate-Slow
184.0,0.10413417330515136,-0.026299968643521764,0.1447452669224369,-0.86037996799326,,184_creaky.wav,qawaː-c.wav,q,k,q-k,40,Initial,42.png,137.png,test,phoneme,creaky,قَوى,كَوى,power;forces,apertures;skylights,قَوى,كَوى,51772.0,3129.0,1.0,18.0,0.2437903034249864,669.5,-0.15945012410229836,Accurate-Slow
172.0,0.4277710415498004,0.2678703452806771,0.49813255046160504,0.23496765136222625,,172_creaky.wav,qaːnuːn-c.wav,q,k,q-k,28,Initial,28.png,123.png,test,phoneme,creaky,قانون,كانون,law;statutes;regulations,stove,قانون,كانون,92378.0,101878.0,0.8888888888888888,18.0,0.28883916409314014,929.2777777777778,0.3571853971635772,Ambiguous
